0,0,0,1632.951718
0,0,0.1,2492.546369
0,0,0.2,2834.484956
0,0,0.3,2972.518999
0,0,0.4,3031.926497
0,0,0.5,3048.949703
0,0,0.6,3031.926497
0,0,0.7,2972.518999
0,0,0.8,2834.484956
0,0,0.9,2492.546369
0,0,1,1632.951718
0,0.1,0,1122.63126
0,0.1,0.1,1593.649955
0,0.1,0.2,1845.385872
0,0.1,0.3,1963.582929
0,0.1,0.4,2017.382012
0,0.1,0.5,2033.102289
0,0.1,0.6,2017.382012
0,0.1,0.7,1963.582929
0,0.1,0.8,1845.385872
0,0.1,0.9,1593.649955
0,0.1,1,1122.63126
0,0.2,0,670.5508432
0,0.2,0.1,867.6250158
0,0.2,0.2,1006.699239
0,0.2,0.3,1088.063295
0,0.2,0.4,1129.385495
0,0.2,0.5,1141.996418
0,0.2,0.6,1129.385495
0,0.2,0.7,1088.063295
0,0.2,0.8,1006.699239
0,0.2,0.9,867.6250158
0,0.2,1,670.5508432
0,0.3,0,443.8623656
0,0.3,0.1,540.2733465
0,0.3,0.2,617.1872796
0,0.3,0.3,668.8742278
0,0.3,0.4,697.6656374
0,0.3,0.5,706.8371035
0,0.3,0.6,697.6656374
0,0.3,0.7,668.8742278
0,0.3,0.8,617.1872796
0,0.3,0.9,540.2733465
0,0.3,1,443.8623656
0,0.4,0,317.5984948
0,0.4,0.1,371.2870043
0,0.4,0.2,416.3530846
0,0.4,0.3,448.9173855
0,0.4,0.4,468.1554054
0,0.4,0.5,474.4754287
0,0.4,0.6,468.1554054
0,0.4,0.7,448.9173855
0,0.4,0.8,416.3530846
0,0.4,0.9,371.2870043
0,0.4,1,317.5984948
0,0.5,0,239.2964004
0,0.5,0.1,271.8908552
0,0.5,0.2,299.7876759
0,0.5,0.3,320.6668115
0,0.5,0.4,333.4108533
0,0.5,0.5,337.6762567
0,0.5,0.6,333.4108533
0,0.5,0.7,320.6668115
0,0.5,0.8,299.7876759
0,0.5,0.9,271.8908552
0,0.5,1,239.2964004
0,0.6,0,186.9196842
0,0.6,0.1,207.9202305
0,0.6,0.2,225.9813591
0,0.6,0.3,239.7066572
0,0.6,0.4,248.2214548
0,0.6,0.5,251.0998468
0,0.6,0.6,248.2214548
0,0.6,0.7,239.7066572
0,0.6,0.8,225.9813591
0,0.6,0.9,207.9202305
0,0.6,1,186.9196842
0,0.7,0,149.9634107
0,0.7,0.1,164.0953219
0,0.7,0.2,176.223152
0,0.7,0.3,185.484027
0,0.7,0.4,191.2686856
0,0.7,0.5,193.2331848
0,0.7,0.6,191.2686856
0,0.7,0.7,185.484027
0,0.7,0.8,176.223152
0,0.7,0.9,164.0953219
0,0.7,1,149.9634107
0,0.8,0,122.84654
0,0.8,0.1,132.6818462
0,0.8,0.2,141.0768786
0,0.8,0.3,147.4839869
0,0.8,0.4,151.4929691
0,0.8,0.5,152.8565608
0,0.8,0.6,151.4929691
0,0.8,0.7,147.4839869
0,0.8,0.8,141.0768786
0,0.8,0.9,132.6818462
0,0.8,1,122.84654
0,0.9,0,102.3448409
0,0.9,0.1,109.3792629
0,0.9,0.2,115.3432113
0,0.9,0.3,119.8806437
0,0.9,0.4,122.7170772
0,0.9,0.5,123.6817713
0,0.9,0.6,122.7170772
0,0.9,0.7,119.8806437
0,0.9,0.8,115.3432113
0,0.9,0.9,109.3792629
0,0.9,1,102.3448409
0,1,0,86.47179216
0,1,0.1,91.61967015
0,1,0.2,95.95338228
0,1,0.3,99.23643869
0,1,0.4,101.2841745
0,1,0.5,101.9800028
0,1,0.6,101.2841745
0,1,0.7,99.23643869
0,1,0.8,95.95338228
0,1,0.9,91.61967015
0,1,1,86.47179216
0.1,0,0,0
