0,0,0,6061.422646
0,0,0.1,9789.678873
0,0,0.2,10837.82852
0,0,0.3,11247.39232
0,0,0.4,11423.62462
0,0,0.5,11474.17908
0,0,0.6,11423.62462
0,0,0.7,11247.39232
0,0,0.8,10837.82852
0,0,0.9,9789.678873
0,0,1,6061.422646
0,0,0,5061.896837
0,0,0.1,7404.755058
0,0,0.2,8501.138273
0,0,0.3,8989.675964
0,0,0.4,9208.732348
0,0,0.5,9272.453946
0,0,0.6,9208.732348
0,0,0.7,8989.675964
0,0,0.8,8501.138273
0,0,0.9,7404.755058
0,0,1,5061.896837
0,0,0,2757.747324
0,0.2,0.1,3589.151418
0,0.2,0.2,4165.65051
0,0.2,0.3,4498.089855
0,0.2,0.4,4665.735505
0,0.2,0.5,4716.760303
0,0.2,0.6,4665.735505
0,0.2,0.7,4498.089855
0,0.2,0.8,4165.65051
0,0.2,0.9,3589.151418
0,0.2,1,2757.747324
0,0.2,0,1795.487707
0,0.2,0.1,2189.424418
0,0.2,0.2,2502.586
0,0.2,0.3,2712.152459
0,0.2,0.4,2828.55315
0,0.2,0.5,2865.582708
0,0.3,0.6,2828.55315
0,0.3,0.7,2712.152459
0,0.3,0.8,2502.586
0,0.3,0.9,2189.424418
0,0.3,1,1795.487707
0,0.4,0,1278.160325
0,0.4,0.1,1495.37515
0,0.4,0.2,1677.541159
0,0.4,0.3,1808.994147
0,0.4,0.4,1886.564719
0,0.4,0.5,1912.03262
0,0.4,0.6,1886.564719
0,0.4,0.7,1808.994147
0,0.4,0.8,1677.541159
0,0.4,0.9,1495.37515
0,0.4,1,1278.160325
0,0.5,0,960.9196855
0,0.5,0.1,1092.243846
0,0.5,0.2,1204.615555
0,0.5,0.3,1288.6807
0,0.5,0.4,1339.969118
0,0.5,0.5,1357.130844
0,0.5,0.6,1339.969118
0,0.5,0.7,1288.6807
0,0.5,0.8,1204.615555
0,0.5,0.9,1092.243846
0,0.5,1,960.9196855
0,0.6,0,749.7302194
0,0.6,0.1,834.1610014
0,0.6,0.2,906.7723436
0,0.6,0.3,961.9444135
0,0.6,0.4,996.1660849
0,0.6,0.5,1007.733398
0,0.6,0.6,996.1660849
0,0.6,0.7,961.9444135
0,0.6,0.8,906.7723436
0,0.6,0.9,834.1610014
0,0.6,1,749.7302194
0,0.7,0,601.0858659
0,0.7,0.1,657.8301555
0,0.7,0.2,706.5292851
0,0.7,0.3,743.7152065
0,0.7,0.4,766.9416444
0,0.7,0.5,774.8291797
0,0.7,0.6,766.9416444
0,0.7,0.7,743.7152065
0,0.7,0.8,706.5292851
0,0.7,0.9,657.8301555
0,0.7,1,601.0858659
0,0.8,0,492.1749043
0,0.8,0.1,531.6345529
0,0.8,0.2,565.3176187
0,0.8,0.3,591.025018
0,0.8,0.4,607.1102812
0,0.8,0.5,612.5813877
0,0.8,0.6,607.1102812
0,0.8,0.7,591.025018
0,0.8,0.8,565.3176187
0,0.8,0.9,531.6345529
0,0.8,1,492.1749043
0,0.9,0,409.9089393
0,0.9,0.1,438.1152818
0,0.9,0.2,462.0305921
0,0.9,0.3,480.2261344
0,0.9,0.4,491.6006466
0,0.9,0.5,495.469225
0,0.9,0.6,491.6006466
0,0.9,0.7,480.2261344
0,0.9,0.8,462.0305921
0,0.9,0.9,438.1152818
0,0.9,1,409.9089393
0,1,0,346.2562782
0,1,0.1,366.8894741
0,1,0.2,384.2602652
0,1,0.3,397.4201308
0,1,0.4,405.628457
0,1,0.5,408.417698
0,1,0.6,405.628457
0,1,0.7,397.4201308
0,1,0.8,384.2602652
0,1,0.9,366.8894741
0,1,1,346.2562782
0.1,0,0,8385.472132
0.1,0,0.1,14136.209
0.1,0,0.2,15418.31156
0.1,0,0.3,15871.32511
0.1,0,0.4,16059.31463
0.1,0,0.5,16112.56345
0.1,0,0.6,16059.31463
0.1,0,0.7,15871.32511
0.1,0,0.8,15418.31156
0.1,0,0.9,14136.209
0.1,0,1,8385.472132
0.1,0.1,0,5653.518843
0.1,0.1,0.1,8408.772571
0.1,0.1,0.2,9630.038504
0.1,0.1,0.3,10151.31087
0.1,0.1,0.4,10380.35062
0.1,0.1,0.5,10446.45874
0.1,0.1,0.6,10380.35062
0.1,0.1,0.7,10151.31087
0.1,0.1,0.8,9630.038504
0.1,0.1,0.9,8408.772571
0.1,0.1,1,5653.518843
0.1,0.2,0,2905.380294
0.1,0.2,0.1,3810.766702
0.1,0.2,0.2,4427.801666
0.1,0.2,0.3,4777.12882
0.1,0.2,0.4,4951.274002
0.1,0.2,0.5,5004.006221
0.1,0.2,0.6,4951.274002
0.1,0.2,0.7,4777.12882
0.1,0.2,0.8,4427.801666
0.1,0.2,0.9,3810.766702
0.1,0.2,1,2905.380294
0.1,0.3,0,1848.280241
0.1,0.3,0.1,2262.041847
0.1,0.3,0.2,2589.187542
0.1,0.3,0.3,2806.536184
0.1,0.3,0.4,2926.589408
0.1,0.3,0.5,2964.673429
0.1,0.3,0.6,2926.589408
0.1,0.3,0.7,2806.536184
0.1,0.3,0.8,2589.187542
0.1,0.3,0.9,2262.041847
0.1,0.3,1,1848.280241
0.1,0.4,0,1301.937292
0.1,0.4,0.1,1526.168697
0.1,0.4,0.2,1713.893601
0.1,0.4,0.3,1848.976204
0.1,0.4,0.4,1928.489182
0.1,0.4,0.5,1954.558487
0.1,0.4,0.6,1928.489182
0.1,0.4,0.7,1848.976204
0.1,0.4,0.8,1713.893601
0.1,0.4,0.9,1526.168697
0.1,0.4,1,1301.937292
0.1,0.5,0,973.3373425
0.1,0.5,0.1,1107.644177
0.1,0.5,0.2,1222.513814
0.1,0.5,0.3,1308.356061
0.1,0.5,0.4,1360.672736
0.1,0.5,0.5,1378.167378
0.1,0.5,0.6,1360.672736
0.1,0.5,0.7,1308.356061
0.1,0.5,0.8,1222.513814
0.1,0.5,0.9,1107.644177
0.1,0.5,1,973.3373425
0.1,0.6,0,756.8985929
0.1,0.6,0.1,842.7653056
0.1,0.6,0.2,916.6104591
0.1,0.6,0.3,972.7005694
0.1,0.6,0.4,1007.477185
0.1,0.6,0.5,1019.228936
0.1,0.6,0.6,1007.477185
0.1,0.6,0.7,972.7005694
0.1,0.6,0.8,916.6104591
0.1,0.6,0.9,842.7653056
0.1,0.6,1,756.8985929
0.1,0.7,0,605.5305041
0.1,0.7,0.1,663.0300126
0.1,0.7,0.2,712.3845206
0.1,0.7,0.3,750.0689906
0.1,0.7,0.4,773.6038524
0.1,0.7,0.5,781.5953749
0.1,0.7,0.6,773.6038524
