0,0,0,1632.95171847715,1052.2107205972,6061.4226460563,9107.50489161627,,5
0,0,0.1,2492.54636861048,1475.3011871666,9789.67887311914,15486.0162752069,,6
0,0,0.2,2834.48495554687,1711.4302601526,10837.8285163362,16843.5681237802,,7
0,0,0.3,2972.51899949378,1825.47026641102,11247.3923211903,17309.0029691045,,8
0,0,0.4,3031.92649748361,1878.00405694234,11423.6246227092,17500.1752190214,,9
0,0,0.5,3048.94970261794,1893.4225078292,11474.1790843557,17554.1387888352,,10
0,0,0.6,3031.92649748361,1878.00405694234,11423.6246227092,17500.1752190214,,11
0,0,0.7,2972.51899949378,1825.47026641102,11247.3923211903,17309.0029691045,,
0,0,0.8,2834.48495554687,1711.4302601526,10837.8285163362,16843.5681237802,,
0,0,0.9,2492.54636861048,1475.3011871666,9789.67887311914,15486.0162752069,,
0,0,1,1632.95171847715,1052.2107205972,6061.4226460563,9107.50489161627,,
0,0.1,0,1122.63126025451,857.345926272554,5061.89683721817,8813.16433532543,,
0,0.1,0.1,1593.64995505367,1157.27061049389,7404.75505757627,14318.0194498936,,
0,0.1,0.2,1845.38587212553,1346.18360664726,8501.13827262523,15861.2236169959,,
0,0.1,0.3,1963.58292897575,1445.9695643983,8989.67596410548,16439.7233845504,,
0,0.1,0.4,2017.38201208894,1493.90278487056,9208.73234843777,16683.9287022165,,
0,0.1,0.5,2033.10228930333,1508.19858112304,9272.45394596662,16753.4849904669,,
0,0.1,0.6,2017.38201208894,1493.90278487056,9208.73234843777,16683.9287022165,,
0,0.1,0.7,1963.58292897575,1445.9695643983,8989.67596410548,16439.7233845504,,
0,0.1,0.8,1845.38587212553,1346.18360664726,8501.13827262523,15861.2236169959,,
0,0.1,0.9,1593.64995505367,1157.27061049389,7404.75505757627,14318.0194498936,,
0,0.1,1,1122.63126025451,857.345926272554,5061.89683721817,8813.16433532543,,
0,0.2,0,670.550843230577,588.663042668606,2757.74732421105,3543.39482445908,,
0,0.2,0.1,867.625015782246,746.077998984565,3589.15141778474,4827.30361830482,,
0,0.2,0.2,1006.69923860596,862.537665885704,4165.65050996226,5606.70797203214,,
0,0.2,0.3,1088.06329532261,934.10071401574,4498.08985503239,6010.40302323444,,
0,0.2,0.4,1129.38549549587,971.561785034633,4665.73550478074,6203.11631619197,,
0,0.2,0.5,1141.99641819901,983.148061401152,4716.76030296007,6260.48779363671,,
0,0.2,0.6,1129.38549549587,971.561785034633,4665.73550478074,6203.11631619197,,
0,0.2,0.7,1088.06329532261,934.10071401574,4498.08985503239,6010.40302323444,,
0,0.2,0.8,1006.69923860596,862.537665885704,4165.65050996226,5606.70797203214,,
0,0.2,0.9,867.625015782246,746.077998984565,3589.15141778474,4827.30361830482,,
0,0.2,1,670.550843230577,588.663042668606,2757.74732421105,3543.39482445908,,
0,0.3,0,443.8623656119,412.738589698515,1795.48770653067,2102.75502503234,,
0,0.3,0.1,540.273346533268,497.669500475002,2189.42441784869,2624.00570767947,,
0,0.3,0.2,617.187279647047,566.393361429287,2502.58600017671,3020.7247901151,,
0,0.3,0.3,668.874227800055,613.456253192941,2712.15245929895,3272.95278856935,,
0,0.3,0.4,697.665637443595,640.053499113287,2828.55315017093,3408.18477418515,,
0,0.3,0.5,706.837103464551,648.588016122315,2865.58270801461,3450.49125142827,,
0,0.3,0.6,697.665637443595,640.053499113287,2828.55315017093,3408.18477418515,,
0,0.3,0.7,668.874227800055,613.456253192941,2712.15245929895,3272.95278856935,,
0,0.3,0.8,617.187279647047,566.393361429287,2502.58600017671,3020.7247901151,,
0,0.3,0.9,540.273346533268,497.669500475002,2189.42441784869,2624.00570767947,,
0,0.3,1,443.8623656119,412.738589698515,1795.48770653067,2102.75502503234,,
0,0.4,0,317.598494803074,303.239701222645,1278.1603253819,1435.18131988405,,
0,0.4,0.1,371.28700434161,352.737144853672,1495.37514967773,1702.33400282524,,
0,0.4,0.2,416.353084566052,394.469826449898,1677.54115946954,1922.87461067877,,
0,0.4,0.3,448.917385467238,424.84510646786,1808.99414691655,2078.3259218792,,
0,0.4,0.4,468.155405430107,442.905801185314,1886.56471909798,2168.28156809962,,
0,0.4,0.5,474.475428669617,448.860293267603,1912.03262023144,2197.50945654142,,
0,0.4,0.6,468.155405430107,442.905801185314,1886.56471909798,2168.28156809962,,
